Packet Log - Server Side
Timestamp | Packet # | Action | Checksum | Status
1740361041.1328168 | 0 | Received | 97 | Success
1740361041.132871 | 0 | Corrupt ACK | 97 | Resent ACK
1740361041.1329322 | 0 | Resent | 97 | Incorrect ACK
1740361041.132994 | 0 | Sent | 97 | Success
1740361041.133055 | 0 | Corrupt Packet | 97 | Resent ACK
1740361041.133186 | 1 | Sent | 159 | Success
1740361041.133236 | 1 | Received | 159 | Success
1740361041.1332831 | 1 | Corrupt ACK | 159 | Resent ACK
1740361041.1333382 | 1 | Resent | 159 | Incorrect ACK
1740361041.1333919 | 1 | Sent | 159 | Success
1740361041.1334379 | 1 | Corrupt Packet | 159 | Resent ACK
1740361041.133568 | 0 | Sent | 142 | Success
1740361041.133615 | 0 | Received | 142 | Success
1740361041.133661 | 0 | Corrupt ACK | 142 | Resent ACK
1740361041.133718 | 0 | Resent | 142 | Incorrect ACK
1740361041.133775 | 0 | Sent | 142 | Success
1740361041.133821 | 0 | Corrupt Packet | 142 | Resent ACK
1740361041.133933 | 1 | Sent | 172 | Success
1740361041.133983 | 1 | Received | 172 | Success
1740361041.134043 | 1 | Corrupt ACK | 172 | Resent ACK
1740361041.134101 | 1 | Resent | 172 | Incorrect ACK
1740361041.134157 | 1 | Sent | 172 | Success
1740361041.134201 | 1 | Corrupt Packet | 172 | Resent ACK
1740361041.134347 | 0 | Sent | 100 | Success
1740361041.134418 | 0 | Received | 100 | Success
1740361041.1344728 | 0 | Corrupt ACK | 100 | Resent ACK
1740361041.134539 | 0 | Resent | 100 | Incorrect ACK
1740361041.1346061 | 0 | Sent | 100 | Success
1740361041.134639 | 0 | Corrupt Packet | 100 | Resent ACK
1740361041.134763 | 1 | Sent | 55 | Success
1740361041.134797 | 1 | Received | 55 | Success
1740361041.134887 | 0 | Sent | 203 | Success
1740361041.134918 | 0 | Received | 203 | Success
1740361041.134995 | 1 | Sent | 171 | Success
1740361041.135028 | 1 | Received | 171 | Success
1740361041.13506 | 1 | Corrupt ACK | 171 | Resent ACK
1740361041.135097 | 1 | Resent | 171 | Incorrect ACK
1740361041.1351318 | 1 | Sent | 171 | Success
1740361041.1351628 | 1 | Corrupt Packet | 171 | Resent ACK
1740361041.135243 | 0 | Sent | 116 | Success
1740361041.1352751 | 0 | Received | 116 | Success
1740361041.135355 | 1 | Sent | 129 | Success
1740361041.13539 | 1 | Received | 129 | Success
1740361041.1354198 | 1 | Corrupt ACK | 129 | Resent ACK
1740361041.1354601 | 1 | Resent | 129 | Incorrect ACK
1740361041.1355 | 1 | Sent | 129 | Success
1740361041.135533 | 1 | Corrupt Packet | 129 | Resent ACK
1740361041.135627 | 0 | Sent | 132 | Success
1740361041.13566 | 0 | Received | 132 | Success
1740361041.13569 | 0 | Corrupt ACK | 132 | Resent ACK
1740361041.135726 | 0 | Resent | 132 | Incorrect ACK
1740361041.135763 | 0 | Sent | 132 | Success
1740361041.135798 | 0 | Corrupt Packet | 132 | Resent ACK
1740361041.1358771 | 1 | Sent | 159 | Success
1740361041.1359098 | 1 | Received | 159 | Success
1740361041.135941 | 1 | Corrupt ACK | 159 | Resent ACK
1740361041.135985 | 1 | Resent | 159 | Incorrect ACK
1740361041.136021 | 1 | Sent | 159 | Success
1740361041.1360698 | 1 | Corrupt Packet | 159 | Resent ACK
1740361041.136147 | 0 | Sent | 134 | Success
1740361041.1361809 | 0 | Received | 134 | Success
1740361041.136211 | 0 | Corrupt ACK | 134 | Resent ACK
1740361041.136248 | 0 | Resent | 134 | Incorrect ACK
1740361041.136286 | 0 | Sent | 134 | Success
1740361041.136318 | 0 | Corrupt Packet | 134 | Resent ACK
1740361041.136395 | 1 | Sent | 63 | Success
1740361041.136427 | 1 | Received | 63 | Success
1740361041.13646 | 1 | Corrupt ACK | 63 | Resent ACK
1740361041.136498 | 1 | Resent | 63 | Incorrect ACK
1740361041.136534 | 1 | Sent | 63 | Success
1740361041.136565 | 1 | Corrupt Packet | 63 | Resent ACK
1740361041.136645 | 0 | Sent | 7 | Success
1740361041.136679 | 0 | Received | 7 | Success
1740361041.136711 | 0 | Corrupt ACK | 7 | Resent ACK
1740361041.1367471 | 0 | Resent | 7 | Incorrect ACK
1740361041.136788 | 0 | Sent | 7 | Success
1740361041.136822 | 0 | Corrupt Packet | 7 | Resent ACK
1740361041.136904 | 1 | Sent | 36 | Success
1740361041.136938 | 1 | Received | 36 | Success
1740361041.136968 | 1 | Corrupt ACK | 36 | Resent ACK
1740361041.137006 | 1 | Resent | 36 | Incorrect ACK
1740361041.1370409 | 1 | Sent | 36 | Success
1740361041.137074 | 1 | Corrupt Packet | 36 | Resent ACK
1740361041.137148 | 0 | Sent | 166 | Success
1740361041.137182 | 0 | Received | 166 | Success
1740361041.137213 | 0 | Corrupt ACK | 166 | Resent ACK
1740361041.13725 | 0 | Resent | 166 | Incorrect ACK
1740361041.137289 | 0 | Sent | 166 | Success
1740361041.137322 | 0 | Corrupt Packet | 166 | Resent ACK
1740361041.1374028 | 1 | Sent | 84 | Success
1740361041.137435 | 1 | Received | 84 | Success
1740361041.1374679 | 1 | Corrupt ACK | 84 | Resent ACK
1740361041.137507 | 1 | Resent | 84 | Incorrect ACK
1740361041.1375449 | 1 | Sent | 84 | Success
1740361041.137577 | 1 | Corrupt Packet | 84 | Resent ACK
1740361041.1376588 | 0 | Sent | 217 | Success
1740361041.137693 | 0 | Received | 217 | Success
1740361041.137769 | 1 | Sent | 179 | Success
1740361041.137802 | 1 | Received | 179 | Success
1740361041.137831 | 1 | Corrupt ACK | 179 | Resent ACK
1740361041.137872 | 1 | Resent | 179 | Incorrect ACK
1740361041.137909 | 1 | Sent | 179 | Success
1740361041.138009 | 1 | Corrupt Packet | 179 | Resent ACK
1740361041.138104 | 0 | Sent | 255 | Success
1740361041.1381361 | 0 | Received | 255 | Success
1740361041.138273 | 1 | Sent | 94 | Success
1740361041.13835 | 1 | Received | 94 | Success
1740361041.138485 | 0 | Sent | 90 | Success
1740361041.138497 | 0 | Received | 90 | Success
1740361041.138617 | 1 | Sent | 15 | Success
1740361041.1386938 | 1 | Received | 15 | Success
1740361041.138806 | 1 | Corrupt ACK | 15 | Resent ACK
1740361041.13886 | 1 | Resent | 15 | Incorrect ACK
1740361041.138904 | 1 | Sent | 15 | Success
1740361041.138975 | 1 | Corrupt Packet | 15 | Resent ACK
1740361041.139115 | 0 | Sent | 195 | Success
1740361041.139149 | 0 | Received | 195 | Success
1740361041.139317 | 1 | Sent | 11 | Success
1740361041.1393569 | 1 | Received | 11 | Success
1740361041.139454 | 0 | Sent | 140 | Success
1740361041.139549 | 0 | Received | 140 | Success
1740361041.139584 | 0 | Corrupt ACK | 140 | Resent ACK
1740361041.139643 | 0 | Resent | 140 | Incorrect ACK
1740361041.139682 | 0 | Sent | 140 | Success
1740361041.139756 | 0 | Corrupt Packet | 140 | Resent ACK
1740361041.1398342 | 1 | Sent | 212 | Success
1740361041.139869 | 1 | Received | 212 | Success
1740361041.139904 | 1 | Corrupt ACK | 212 | Resent ACK
1740361041.139943 | 1 | Resent | 212 | Incorrect ACK
1740361041.139981 | 1 | Sent | 212 | Success
1740361041.1400142 | 1 | Corrupt Packet | 212 | Resent ACK
1740361041.1400902 | 0 | Sent | 74 | Success
1740361041.14013 | 0 | Received | 74 | Success
1740361041.14021 | 1 | Sent | 229 | Success
1740361041.140244 | 1 | Received | 229 | Success
1740361041.140277 | 1 | Corrupt ACK | 229 | Resent ACK
1740361041.140318 | 1 | Resent | 229 | Incorrect ACK
1740361041.140356 | 1 | Sent | 229 | Success
1740361041.1404061 | 1 | Corrupt Packet | 229 | Resent ACK
1740361041.140484 | 0 | Sent | 103 | Success
1740361041.1405172 | 0 | Received | 103 | Success
1740361041.1406012 | 1 | Sent | 82 | Success
1740361041.140634 | 1 | Received | 82 | Success
1740361041.1406631 | 1 | Corrupt ACK | 82 | Resent ACK
1740361041.140707 | 1 | Resent | 82 | Incorrect ACK
1740361041.140743 | 1 | Sent | 82 | Success
1740361041.140778 | 1 | Corrupt Packet | 82 | Resent ACK
1740361041.1408541 | 0 | Sent | 126 | Success
1740361041.140887 | 0 | Received | 126 | Success
1740361041.140967 | 1 | Sent | 2 | Success
1740361041.141003 | 1 | Received | 2 | Success
1740361041.141035 | 1 | Corrupt ACK | 2 | Resent ACK
1740361041.141071 | 1 | Resent | 2 | Incorrect ACK
1740361041.141105 | 1 | Sent | 2 | Success
1740361041.141147 | 1 | Corrupt Packet | 2 | Resent ACK
1740361041.141222 | 0 | Sent | 216 | Success
1740361041.1412559 | 0 | Received | 216 | Success
1740361041.141286 | 0 | Corrupt ACK | 216 | Resent ACK
1740361041.141332 | 0 | Resent | 216 | Incorrect ACK
1740361041.1413682 | 0 | Sent | 216 | Success
1740361041.1414158 | 0 | Corrupt Packet | 216 | Resent ACK
1740361041.141543 | 1 | Sent | 34 | Success
1740361041.1416562 | 1 | Received | 34 | Success
1740361041.141768 | 0 | Sent | 158 | Success
1740361041.141856 | 0 | Received | 158 | Success
1740361041.141939 | 1 | Sent | 100 | Success
1740361041.141973 | 1 | Received | 100 | Success
1740361041.142004 | 1 | Corrupt ACK | 100 | Resent ACK
1740361041.142039 | 1 | Resent | 100 | Incorrect ACK
1740361041.142074 | 1 | Sent | 100 | Success
1740361041.142111 | 1 | Corrupt Packet | 100 | Resent ACK
1740361041.142187 | 0 | Sent | 205 | Success
1740361041.1422238 | 0 | Received | 205 | Success
1740361041.142255 | 0 | Corrupt ACK | 205 | Resent ACK
1740361041.1422899 | 0 | Resent | 205 | Incorrect ACK
1740361041.142324 | 0 | Sent | 205 | Success
1740361041.142365 | 0 | Corrupt Packet | 205 | Resent ACK
1740361041.142439 | 1 | Sent | 191 | Success
1740361041.142473 | 1 | Received | 191 | Success
1740361041.142601 | 0 | Sent | 84 | Success
1740361041.142616 | 0 | Received | 84 | Success
1740361041.1426508 | 0 | Corrupt ACK | 84 | Resent ACK
1740361041.142712 | 0 | Resent | 84 | Incorrect ACK
1740361041.142793 | 0 | Sent | 84 | Success
1740361041.142844 | 0 | Corrupt Packet | 84 | Resent ACK
1740361041.1429608 | 1 | Sent | 122 | Success
1740361041.143014 | 1 | Received | 122 | Success
1740361041.143103 | 0 | Sent | 4 | Success
1740361041.143138 | 0 | Received | 4 | Success
1740361041.143171 | 0 | Corrupt ACK | 4 | Resent ACK
1740361041.1432068 | 0 | Resent | 4 | Incorrect ACK
1740361041.1432471 | 0 | Sent | 4 | Success
1740361041.143285 | 0 | Corrupt Packet | 4 | Resent ACK
1740361041.1433642 | 1 | Sent | 122 | Success
1740361041.143397 | 1 | Received | 122 | Success
1740361041.143488 | 0 | Sent | 68 | Success
1740361041.143522 | 0 | Received | 68 | Success
1740361041.1435552 | 0 | Corrupt ACK | 68 | Resent ACK
1740361041.143594 | 0 | Resent | 68 | Incorrect ACK
1740361041.14363 | 0 | Sent | 68 | Success
1740361041.1436632 | 0 | Corrupt Packet | 68 | Resent ACK
1740361041.1437461 | 1 | Sent | 43 | Success
1740361041.143778 | 1 | Received | 43 | Success
1740361041.143897 | 0 | Sent | 200 | Success
1740361041.143944 | 0 | Received | 200 | Success
1740361041.14405 | 1 | Sent | 171 | Success
1740361041.144094 | 1 | Received | 171 | Success
1740361041.144153 | 1 | Corrupt ACK | 171 | Resent ACK
1740361041.14423 | 1 | Resent | 171 | Incorrect ACK
1740361041.1443741 | 1 | Sent | 171 | Success
1740361041.144437 | 1 | Corrupt Packet | 171 | Resent ACK
1740361041.144576 | 0 | Sent | 244 | Success
1740361041.144696 | 0 | Received | 244 | Success
1740361041.1448882 | 1 | Sent | 169 | Success
1740361041.145003 | 1 | Received | 169 | Success
1740361041.145212 | 0 | Sent | 13 | Success
1740361041.145319 | 0 | Received | 13 | Success
1740361041.145408 | 0 | Corrupt ACK | 13 | Resent ACK
1740361041.1454852 | 0 | Resent | 13 | Incorrect ACK
1740361041.145539 | 0 | Sent | 13 | Success
1740361041.145608 | 0 | Corrupt Packet | 13 | Resent ACK
1740361041.145788 | 1 | Received | 12 | Success
1740361041.1457431 | 1 | Sent | 12 | Success
1740361041.1460538 | 0 | Sent | 99 | Success
1740361041.1461492 | 0 | Received | 99 | Success
1740361041.1462111 | 0 | Corrupt ACK | 99 | Resent ACK
1740361041.146304 | 0 | Resent | 99 | Incorrect ACK
1740361041.146373 | 0 | Sent | 99 | Success
1740361041.146424 | 0 | Corrupt Packet | 99 | Resent ACK
1740361041.146546 | 1 | Sent | 196 | Success
1740361041.1465979 | 1 | Received | 196 | Success
1740361041.146729 | 0 | Sent | 254 | Success
1740361041.1467788 | 0 | Received | 254 | Success
1740361041.146898 | 1 | Sent | 35 | Success
1740361041.146979 | 1 | Received | 35 | Success
1740361041.147129 | 0 | Sent | 224 | Success
1740361041.1471732 | 0 | Received | 224 | Success
1740361041.147298 | 1 | Sent | 225 | Success
1740361041.147338 | 1 | Received | 225 | Success
1740361041.147451 | 0 | Sent | 19 | Success
1740361041.1474838 | 0 | Received | 19 | Success
1740361041.147533 | 0 | Corrupt ACK | 19 | Resent ACK
1740361041.147576 | 0 | Resent | 19 | Incorrect ACK
1740361041.1476128 | 0 | Sent | 19 | Success
1740361041.147653 | 0 | Corrupt Packet | 19 | Resent ACK
1740361041.147773 | 1 | Sent | 78 | Success
1740361041.147808 | 1 | Received | 78 | Success
1740361041.147894 | 0 | Sent | 197 | Success
1740361041.147948 | 0 | Received | 197 | Success
1740361041.1481159 | 1 | Sent | 126 | Success
1740361041.148175 | 1 | Received | 126 | Success
1740361041.1483 | 0 | Sent | 46 | Success
1740361041.148393 | 0 | Received | 46 | Success
1740361041.148489 | 1 | Sent | 80 | Success
1740361041.148522 | 1 | Received | 80 | Success
1740361041.148553 | 1 | Corrupt ACK | 80 | Resent ACK
1740361041.148591 | 1 | Resent | 80 | Incorrect ACK
1740361041.14863 | 1 | Sent | 80 | Success
1740361041.148663 | 1 | Corrupt Packet | 80 | Resent ACK
1740361041.1487439 | 0 | Sent | 93 | Success
1740361041.148777 | 0 | Received | 93 | Success
1740361041.148862 | 1 | Sent | 60 | Success
1740361041.148896 | 1 | Received | 60 | Success
1740361041.148982 | 0 | Sent | 203 | Success
1740361041.149013 | 0 | Received | 203 | Success
1740361041.149089 | 1 | Sent | 179 | Success
1740361041.1491241 | 1 | Received | 179 | Success
1740361041.149154 | 1 | Corrupt ACK | 179 | Resent ACK
1740361041.1491919 | 1 | Resent | 179 | Incorrect ACK
1740361041.149267 | 1 | Sent | 179 | Success
1740361041.149336 | 1 | Corrupt Packet | 179 | Resent ACK
1740361041.1494122 | 0 | Sent | 242 | Success
1740361041.1494458 | 0 | Received | 242 | Success
1740361041.1495209 | 1 | Sent | 204 | Success
1740361041.149558 | 1 | Received | 204 | Success
1740361041.1495922 | 1 | Corrupt ACK | 204 | Resent ACK
1740361041.1496289 | 1 | Resent | 204 | Incorrect ACK
1740361041.149664 | 1 | Sent | 204 | Success
1740361041.149701 | 1 | Corrupt Packet | 204 | Resent ACK
1740361041.14979 | 0 | Sent | 143 | Success
1740361041.149823 | 0 | Received | 143 | Success
1740361041.149906 | 1 | Sent | 179 | Success
1740361041.149939 | 1 | Received | 179 | Success
1740361041.1499698 | 1 | Corrupt ACK | 179 | Resent ACK
1740361041.150008 | 1 | Resent | 179 | Incorrect ACK
1740361041.150047 | 1 | Sent | 179 | Success
1740361041.15008 | 1 | Corrupt Packet | 179 | Resent ACK
1740361041.150155 | 0 | Sent | 109 | Success
1740361041.150187 | 0 | Received | 109 | Success
1740361041.150217 | 0 | Corrupt ACK | 109 | Resent ACK
1740361041.150253 | 0 | Resent | 109 | Incorrect ACK
1740361041.1502879 | 0 | Sent | 109 | Success
1740361041.150322 | 0 | Corrupt Packet | 109 | Resent ACK
1740361041.150398 | 1 | Sent | 72 | Success
1740361041.15043 | 1 | Received | 72 | Success
1740361041.1505039 | 0 | Sent | 77 | Success
1740361041.150538 | 0 | Received | 77 | Success
1740361041.1506119 | 1 | Sent | 168 | Success
1740361041.150645 | 1 | Received | 168 | Success
1740361041.150717 | 0 | Sent | 142 | Success
1740361041.1507509 | 0 | Received | 142 | Success
1740361041.1508322 | 1 | Sent | 104 | Success
1740361041.150877 | 1 | Received | 104 | Success
1740361041.1509068 | 1 | Corrupt ACK | 104 | Resent ACK
1740361041.1509461 | 1 | Resent | 104 | Incorrect ACK
1740361041.150989 | 1 | Sent | 104 | Success
1740361041.151024 | 1 | Corrupt Packet | 104 | Resent ACK
1740361041.151099 | 0 | Sent | 152 | Success
1740361041.1511319 | 0 | Received | 152 | Success
1740361041.151208 | 1 | Sent | 123 | Success
1740361041.151284 | 1 | Received | 123 | Success
1740361041.151393 | 0 | Sent | 105 | Success
1740361041.1514409 | 0 | Received | 105 | Success
1740361041.151546 | 1 | Sent | 4 | Success
1740361041.1515908 | 1 | Received | 4 | Success
1740361041.151638 | 1 | Corrupt ACK | 4 | Resent ACK
1740361041.151691 | 1 | Resent | 4 | Incorrect ACK
1740361041.151745 | 1 | Sent | 4 | Success
1740361041.151791 | 1 | Corrupt Packet | 4 | Resent ACK
1740361041.1518972 | 0 | Sent | 238 | Success
1740361041.151948 | 0 | Received | 238 | Success
1740361041.1520572 | 1 | Sent | 29 | Success
1740361041.152103 | 1 | Received | 29 | Success
1740361041.1521459 | 1 | Corrupt ACK | 29 | Resent ACK
1740361041.1521971 | 1 | Resent | 29 | Incorrect ACK
1740361041.152249 | 1 | Sent | 29 | Success
1740361041.1522949 | 1 | Corrupt Packet | 29 | Resent ACK
1740361041.1524081 | 0 | Sent | 171 | Success
1740361041.152461 | 0 | Received | 171 | Success
1740361041.152568 | 1 | Sent | 84 | Success
1740361041.152617 | 1 | Received | 84 | Success
1740361041.1527371 | 0 | Sent | 73 | Success
1740361041.152782 | 0 | Received | 73 | Success
1740361041.1528242 | 0 | Corrupt ACK | 73 | Resent ACK
1740361041.152874 | 0 | Resent | 73 | Incorrect ACK
1740361041.152926 | 0 | Sent | 73 | Success
1740361041.1529732 | 0 | Corrupt Packet | 73 | Resent ACK
1740361041.1530821 | 1 | Sent | 132 | Success
1740361041.153131 | 1 | Received | 132 | Success
1740361041.153234 | 0 | Sent | 159 | Success
1740361041.15328 | 0 | Received | 159 | Success
1740361041.1533911 | 1 | Sent | 0 | Success
1740361041.1534379 | 1 | Received | 0 | Success
1740361041.1534898 | 1 | Corrupt ACK | 0 | Resent ACK
1740361041.153548 | 1 | Resent | 0 | Incorrect ACK
1740361041.1536078 | 1 | Sent | 0 | Success
1740361041.153654 | 1 | Corrupt Packet | 0 | Resent ACK
1740361041.153764 | 0 | Sent | 10 | Success
1740361041.153822 | 0 | Received | 10 | Success
1740361041.1538649 | 0 | Corrupt ACK | 10 | Resent ACK
1740361041.1539168 | 0 | Resent | 10 | Incorrect ACK
1740361041.153952 | 0 | Sent | 10 | Success
1740361041.153985 | 0 | Corrupt Packet | 10 | Resent ACK
1740361041.154063 | 1 | Sent | 48 | Success
1740361041.1540952 | 1 | Received | 48 | Success
1740361041.154124 | 1 | Corrupt ACK | 48 | Resent ACK
1740361041.15416 | 1 | Resent | 48 | Incorrect ACK
1740361041.154198 | 1 | Sent | 48 | Success
1740361041.154239 | 1 | Corrupt Packet | 48 | Resent ACK
1740361041.154335 | 0 | Sent | 21 | Success
1740361041.154369 | 0 | Received | 21 | Success
1740361041.1544478 | 1 | Sent | 23 | Success
1740361041.154485 | 1 | Received | 23 | Success
1740361041.1545138 | 1 | Corrupt ACK | 23 | Resent ACK
1740361041.154581 | 1 | Resent | 23 | Incorrect ACK
1740361041.1546729 | 1 | Sent | 23 | Success
1740361041.1546721 | 1 | Corrupt Packet | 23 | Resent ACK
1740361041.154767 | 0 | Sent | 99 | Success
1740361041.154804 | 0 | Received | 99 | Success
1740361041.154847 | 0 | Corrupt ACK | 99 | Resent ACK
1740361041.1549041 | 0 | Resent | 99 | Incorrect ACK
1740361041.1549451 | 0 | Sent | 99 | Success
1740361041.155025 | 0 | Corrupt Packet | 99 | Resent ACK
1740361041.155136 | 1 | Sent | 89 | Success
1740361041.155201 | 1 | Received | 89 | Success
1740361041.155274 | 1 | Corrupt ACK | 89 | Resent ACK
1740361041.155326 | 1 | Resent | 89 | Incorrect ACK
1740361041.155366 | 1 | Sent | 89 | Success
1740361041.155401 | 1 | Corrupt Packet | 89 | Resent ACK
1740361041.155519 | 0 | Sent | 141 | Success
1740361041.155554 | 0 | Received | 141 | Success
1740361041.155642 | 1 | Sent | 45 | Success
1740361041.1556852 | 1 | Received | 45 | Success
1740361041.155778 | 0 | Sent | 237 | Success
1740361041.155821 | 0 | Received | 237 | Success
1740361041.15586 | 0 | Corrupt ACK | 237 | Resent ACK
1740361041.1559129 | 0 | Resent | 237 | Incorrect ACK
1740361041.15595 | 0 | Sent | 237 | Success
1740361041.155989 | 0 | Corrupt Packet | 237 | Resent ACK
1740361041.156063 | 1 | Sent | 82 | Success
1740361041.156096 | 1 | Received | 82 | Success
1740361041.156172 | 0 | Sent | 246 | Success
1740361041.156205 | 0 | Received | 246 | Success
1740361041.156234 | 0 | Corrupt ACK | 246 | Resent ACK
1740361041.15627 | 0 | Resent | 246 | Incorrect ACK
1740361041.1563048 | 0 | Sent | 246 | Success
1740361041.156336 | 0 | Corrupt Packet | 246 | Resent ACK
1740361041.156418 | 1 | Sent | 92 | Success
1740361041.156451 | 1 | Received | 92 | Success
1740361041.156485 | 1 | Corrupt ACK | 92 | Resent ACK
1740361041.156523 | 1 | Resent | 92 | Incorrect ACK
1740361041.1565619 | 1 | Sent | 92 | Success
1740361041.1565921 | 1 | Corrupt Packet | 92 | Resent ACK
1740361041.156676 | 0 | Sent | 30 | Success
1740361041.1567092 | 0 | Received | 30 | Success
1740361041.156784 | 1 | Sent | 40 | Success
1740361041.156815 | 1 | Received | 40 | Success
1740361041.156846 | 1 | Corrupt ACK | 40 | Resent ACK
1740361041.1568809 | 1 | Resent | 40 | Incorrect ACK
1740361041.156917 | 1 | Sent | 40 | Success
1740361041.1569479 | 1 | Corrupt Packet | 40 | Resent ACK
1740361041.157026 | 0 | Sent | 137 | Success
1740361041.157059 | 0 | Received | 137 | Success
1740361041.157088 | 0 | Corrupt ACK | 137 | Resent ACK
1740361041.157126 | 0 | Resent | 137 | Incorrect ACK
1740361041.157166 | 0 | Sent | 137 | Success
1740361041.1571982 | 0 | Corrupt Packet | 137 | Resent ACK
1740361041.157272 | 1 | Sent | 0 | Success
1740361041.157304 | 1 | Received | 0 | Success
1740361041.157334 | 1 | Corrupt ACK | 0 | Resent ACK
1740361041.1573691 | 1 | Resent | 0 | Incorrect ACK
1740361041.157407 | 1 | Sent | 0 | Success
1740361041.157439 | 1 | Corrupt Packet | 0 | Resent ACK
1740361041.157519 | 0 | Sent | 181 | Success
1740361041.1575522 | 0 | Received | 181 | Success
1740361041.1576252 | 1 | Sent | 0 | Success
1740361041.1576588 | 1 | Received | 0 | Success
1740361041.1577458 | 0 | Sent | 133 | Success
1740361041.157778 | 0 | Received | 133 | Success
1740361041.157852 | 1 | Sent | 21 | Success
1740361041.157883 | 1 | Received | 21 | Success
1740361041.1579552 | 0 | Sent | 39 | Success
1740361041.157988 | 0 | Received | 39 | Success
1740361041.1580632 | 1 | Sent | 4 | Success
1740361041.1580942 | 1 | Received | 4 | Success
1740361041.158123 | 1 | Corrupt ACK | 4 | Resent ACK
1740361041.158158 | 1 | Resent | 4 | Incorrect ACK
1740361041.1581922 | 1 | Sent | 4 | Success
1740361041.1582222 | 1 | Corrupt Packet | 4 | Resent ACK
1740361041.158294 | 0 | Sent | 151 | Success
1740361041.158327 | 0 | Received | 151 | Success
1740361041.15836 | 0 | Corrupt ACK | 151 | Resent ACK
1740361041.158398 | 0 | Resent | 151 | Incorrect ACK
1740361041.158433 | 0 | Sent | 151 | Success
1740361041.158468 | 0 | Corrupt Packet | 151 | Resent ACK
1740361041.15854 | 1 | Sent | 57 | Success
1740361041.1585732 | 1 | Received | 57 | Success
1740361041.158647 | 0 | Sent | 131 | Success
1740361041.15868 | 0 | Received | 131 | Success
1740361041.1587121 | 0 | Corrupt ACK | 131 | Resent ACK
1740361041.15875 | 0 | Resent | 131 | Incorrect ACK
1740361041.158786 | 0 | Sent | 131 | Success
1740361041.158818 | 0 | Corrupt Packet | 131 | Resent ACK
1740361041.158891 | 1 | Sent | 188 | Success
1740361041.158922 | 1 | Received | 188 | Success
1740361041.1589508 | 1 | Corrupt ACK | 188 | Resent ACK
1740361041.1589901 | 1 | Resent | 188 | Incorrect ACK
1740361041.159025 | 1 | Sent | 188 | Success
1740361041.1590579 | 1 | Corrupt Packet | 188 | Resent ACK
1740361041.159132 | 0 | Sent | 18 | Success
1740361041.1591659 | 0 | Received | 18 | Success
1740361041.1592882 | 1 | Sent | 57 | Success
1740361041.159335 | 1 | Received | 57 | Success
1740361041.159433 | 0 | Sent | 114 | Success
1740361041.159457 | 0 | Received | 114 | Success
1740361041.159489 | 0 | Corrupt ACK | 114 | Resent ACK
1740361041.159529 | 0 | Resent | 114 | Incorrect ACK
1740361041.159564 | 0 | Sent | 114 | Success
1740361041.159612 | 0 | Corrupt Packet | 114 | Resent ACK
1740361041.159688 | 1 | Sent | 26 | Success
1740361041.159719 | 1 | Received | 26 | Success
1740361041.159768 | 1 | Corrupt ACK | 26 | Resent ACK
1740361041.1598148 | 1 | Resent | 26 | Incorrect ACK
1740361041.1598542 | 1 | Sent | 26 | Success
1740361041.1598861 | 1 | Corrupt Packet | 26 | Resent ACK
1740361041.15996 | 0 | Sent | 93 | Success
1740361041.159992 | 0 | Received | 93 | Success
1740361041.1600692 | 1 | Sent | 130 | Success
1740361041.1601012 | 1 | Received | 130 | Success
1740361041.160172 | 0 | Sent | 31 | Success
1740361041.160203 | 0 | Received | 31 | Success
1740361041.1602318 | 0 | Corrupt ACK | 31 | Resent ACK
1740361041.160267 | 0 | Resent | 31 | Incorrect ACK
1740361041.1603022 | 0 | Sent | 31 | Success
1740361041.160334 | 0 | Corrupt Packet | 31 | Resent ACK
1740361041.160408 | 1 | Sent | 99 | Success
1740361041.160442 | 1 | Received | 99 | Success
1740361041.1605172 | 0 | Sent | 50 | Success
1740361041.1605482 | 0 | Received | 50 | Success
1740361041.16062 | 1 | Sent | 166 | Success
1740361041.160652 | 1 | Received | 166 | Success
1740361041.1607249 | 0 | Sent | 108 | Success
1740361041.1607559 | 0 | Received | 108 | Success
1740361041.160838 | 1 | Sent | 19 | Success
1740361041.160871 | 1 | Received | 19 | Success
1740361041.160903 | 1 | Corrupt ACK | 19 | Resent ACK
1740361041.160939 | 1 | Resent | 19 | Incorrect ACK
1740361041.160972 | 1 | Sent | 19 | Success
1740361041.161004 | 1 | Corrupt Packet | 19 | Resent ACK
1740361041.1610749 | 0 | Sent | 191 | Success
1740361041.1611068 | 0 | Received | 191 | Success
1740361041.1611362 | 0 | Corrupt ACK | 191 | Resent ACK
1740361041.161171 | 0 | Resent | 191 | Incorrect ACK
1740361041.161205 | 0 | Sent | 191 | Success
1740361041.1612349 | 0 | Corrupt Packet | 191 | Resent ACK
1740361041.1613069 | 1 | Sent | 102 | Success
1740361041.161338 | 1 | Received | 102 | Success
1740361041.16137 | 1 | Corrupt ACK | 102 | Resent ACK
1740361041.161416 | 1 | Resent | 102 | Incorrect ACK
1740361041.161451 | 1 | Sent | 102 | Success
1740361041.161484 | 1 | Corrupt Packet | 102 | Resent ACK
1740361041.161559 | 0 | Sent | 51 | Success
1740361041.161591 | 0 | Received | 51 | Success
1740361041.16162 | 0 | Corrupt ACK | 51 | Resent ACK
1740361041.161655 | 0 | Resent | 51 | Incorrect ACK
1740361041.161689 | 0 | Sent | 51 | Success
1740361041.161721 | 0 | Corrupt Packet | 51 | Resent ACK
